Brighton,Bournemouth,0.27300507,0.44708008,0.2799149
Brighton,Burnley,0.28431386,0.43333903,0.28234708
Brighton,Chelsea,0.2987139,0.46410295,0.23718318
Brighton,Crystal Palace,0.3179691,0.4551773,0.22685365
Brighton,Everton,0.34075943,0.44411132,0.21512929
Brighton,Leicester,0.294033,0.45926693,0.2467
Brighton,Liverpool,0.4823636,0.3814728,0.13616364
Brighton,Man City,0.5686174,0.30806616,0.123316444
Brighton,Man United,0.3317817,0.4499645,0.21825378
Brighton,Newcastle,0.28783488,0.46666023,0.24550493
Brighton,Southampton,0.27917042,0.4491628,0.2716668
Brighton,Tottenham,0.34536114,0.4385063,0.21613258
Brighton,Watford,0.26697347,0.45224187,0.28078467
Brighton,West Ham,0.2707918,0.4673313,0.26187694
Brighton,Wolves,0.30545515,0.45408478,0.24046011
Burnley,Arsenal,0.26908305,0.46459967,0.2663173
Burnley,Aston Villa,0.1391398,0.5399207,0.32093954
Burnley,Bournemouth,0.21317168,0.44435677,0.34247154
Burnley,Brighton,0.20717004,0.42687798,0.365952
Burnley,Chelsea,0.25278875,0.46972078,0.27749044
Burnley,Crystal Palace,0.2796684,0.45332897,0.26700267
Burnley,Everton,0.3024672,0.46423405,0.23329875
Burnley,Leicester,0.24271256,0.47513062,0.28215688
Burnley,Liverpool,0.45637015,0.40092698,0.14270288
Burnley,Man City,0.5510549,0.32933757,0.11960752
Burnley,Man United,0.29030436,0.45250517,0.2571905
Burnley,Newcastle,0.25491902,0.44576716,0.2993138
Burnley,Southampton,0.23466621,0.43674153,0.32859224
Burnley,Tottenham,0.3024672,0.46423405,0.23329875
Burnley,Watford,0.2189497,0.45833516,0.32271513
Burnley,West Ham,0.23378095,0.47005373,0.29616532
Burnley,Wolves,0.24998719,0.4713256,0.27868727
Chelsea,Arsenal,0.21398415,0.45167658,0.33433923
Chelsea,Aston Villa,0.12995537,0.47554913,0.39449552
Chelsea,Bournemouth,0.17064634,0.40713862,0.42221504
Chelsea,Brighton,0.15538451,0.3671225,0.47749302
Chelsea,Burnley,0.187631,0.41976798,0.39260107
Chelsea,Crystal Palace,0.21362302,0.43839785,0.34797913
Chelsea,Everton,0.25045276,0.43344745,0.31609982
Chelsea,Leicester,0.21067001,0.42396042,0.36536953
Chelsea,Liverpool,0.37264055,0.3708744,0.25648504
Chelsea,Man City,0.46883518,0.33855587,0.19260897
Chelsea,Man United,0.23213702,0.42473394,0.34312904
Chelsea,Newcastle,0.20149288,0.43990013,0.358607
Chelsea,Southampton,0.17615496,0.42532247,0.39852256
Chelsea,Tottenham,0.26357174,0.45370442,0.2827238
Chelsea,Watford,0.16271989,0.39499968,0.44228038
Chelsea,West Ham,0.19275942,0.4490906,0.35814998
Chelsea,Wolves,0.21077064,0.45244172,0.33678767
Crystal Palace,Arsenal,0.15672536,0.4778739,0.36540076
Crystal Palace,Aston Villa,0.10936091,0.5399046,0.35073447
Crystal Palace,Bournemouth,0.12477863,0.3952207,0.48000073
Crystal Palace,Brighton,0.14493157,0.42822126,0.42684722
Crystal Palace,Burnley,0.14534357,0.45199364,0.40266278
Crystal Palace,Chelsea,0.17331561,0.4845644,0.34212
Crystal Palace,Everton,0.23024577,0.46118346,0.3085708
Crystal Palace,Leicester,0.15062669,0.46577823,0.38359502
Crystal Palace,Liverpool,0.36755922,0.40634888,0.22609192
Crystal Palace,Man City,0.4052968,0.35040292,0.24430026
Crystal Palace,Man United,0.198074,0.46472126,0.33720472
Crystal Palace,Newcastle,0.15408534,0.46599174,0.37992296
Crystal Palace,Southampton,0.14140035,0.45651692,0.40208274
Crystal Palace,Tottenham,0.23740372,0.48299596,0.27960032
Crystal Palace,Watford,0.14615045,0.40412006,0.44972947
Crystal Palace,West Ham,0.1572915,0.4436416,0.39906693
Crystal Palace,Wolves,0.16032466,0.4746783,0.36499703
Everton,Arsenal,0.16207631,0.44279417,0.39512956
Everton,Aston Villa,0.11043076,0.51685643,0.3727128
Everton,Bournemouth,0.12190928,0.3702888,0.50780195
Everton,Brighton,0.12172831,0.39047024,0.48780143
Everton,Burnley,0.14660521,0.41022125,0.44317362
Everton,Chelsea,0.14154895,0.4413226,0.41712844
Everton,Crystal Palace,0.1555273,0.42036662,0.4241061
Everton,Leicester,0.14835262,0.42263687,0.42901054
Everton,Liverpool,0.32012987,0.32845026,0.35141987
Everton,Man City,0.51013476,0.28197554,0.20788974
Everton,Man United,0.18526167,0.44333145,0.3714069
Everton,Newcastle,0.14818051,0.42924473,0.4225747
Everton,Southampton,0.13858636,0.42907315,0.43234053
Everton,Tottenham,0.21906658,0.42740196,0.3535315
Everton,Watford,0.14225322,0.37720436,0.48054242
Everton,West Ham,0.15414074,0.42970103,0.4161583
Everton,Wolves,0.15799679,0.41335574,0.42864743
Leicester,Arsenal,0.24282967,0.46783745,0.28933296
Leicester,Aston Villa,0.14970863,0.50830644,0.34198493
Leicester,Bournemouth,0.19102612,0.42251092,0.38646302
Leicester,Brighton,0.18924955,0.40839013,0.40236035
Leicester,Burnley,0.21408828,0.4371747,0.34873697
Leicester,Chelsea,0.22502019,0.48660868,0.2883712
Leicester,Crystal Palace,0.26872623,0.46410784,0.267166
Leicester,Everton,0.29055098,0.4534855,0.25596353
Leicester,Liverpool,0.44415915,0.39032897,0.16551194
Leicester,Man City,0.5184458,0.3428806,0.13867366
Leicester,Man United,0.27321482,0.44410807,0.28267705
Leicester,Newcastle,0.22685286,0.4662324,0.30691472
Leicester,Southampton,0.20379707,0.45027375,0.34592918
Leicester,Tottenham,0.3073698,0.45105416,0.24157609
Leicester,Watford,0.19737896,0.43378693,0.36883414
Leicester,West Ham,0.2260418,0.4438237,0.3301345
Leicester,Wolves,0.23688321,0.46649462,0.29662213
Liverpool,Arsenal,0.105561346,0.30355605,0.5908826
Liverpool,Aston Villa,0.09313963,0.278857,0.62800336
Liverpool,Bournemouth,0.08041074,0.21252368,0.7070656
Liverpool,Brighton,0.085204214,0.2104051,0.7043907
Liverpool,Burnley,0.107898235,0.280898,0.61120373
Liverpool,Chelsea,0.10297588,0.32997108,0.567053
Liverpool,Crystal Palace,0.10541149,0.30158904,0.59299946
Liverpool,Everton,0.11866796,0.27064595,0.6106861
Liverpool,Leicester,0.11191952,0.28777093,0.60030955
Liverpool,Man City,0.36073685,0.21988136,0.41938183
Liverpool,Man United,0.11625259,0.32311088,0.5606366
Liverpool,Newcastle,0.10945163,0.29259393,0.5979544
Liverpool,Southampton,0.10054285,0.27952573,0.6199314
Liverpool,Tottenham,0.118497506,0.26498735,0.6165151
Liverpool,Watford,0.0892006,0.23422375,0.6765756
Liverpool,West Ham,0.10869517,0.286792,0.60451275
Liverpool,Wolves,0.10734332,0.30129844,0.59135824
Man City,Arsenal,0.09443753,0.3193193,0.58624315
Man City,Aston Villa,0.08026587,0.3344318,0.5853023
Man City,Bournemouth,0.06947008,0.24581535,0.68471456
Man City,Brighton,0.07367763,0.243584,0.6827384
Man City,Burnley,0.09029969,0.346779,0.56292135
Man City,Chelsea,0.093620695,0.34355503,0.5628243
Man City,Crystal Palace,0.09538748,0.36635557,0.538257
Man City,Everton,0.10637641,0.3161425,0.5774811
Man City,Leicester,0.092194095,0.37298605,0.5348199
Man City,Liverpool,0.275955,0.2547958,0.4692492
Man City,Man United,0.11349158,0.3319638,0.5545446
Man City,Newcastle,0.092194095,0.37298605,0.5348199
Man City,Southampton,0.08213444,0.35021123,0.5676543
Man City,Tottenham,0.10368356,0.31709516,0.57922125
Man City,Watford,0.07391516,0.29766724,0.62841755
Man City,West Ham,0.08753874,0.3566361,0.5558251
Man City,Wolves,0.09194488,0.35062173,0.55743337
Man United,Arsenal,0.15989442,0.4917597,0.3483459
Man United,Aston Villa,0.11134633,0.50304776,0.3856059
Man United,Bournemouth,0.11818591,0.39898473,0.48282936
Man United,Brighton,0.14237289,0.44762093,0.4100061
Man United,Burnley,0.14836581,0.46394828,0.38768592
Man United,Chelsea,0.15204899,0.49862513,0.3493258
Man United,Crystal Palace,0.16196229,0.47723508,0.36080268
Man United,Everton,0.20930198,0.477253,0.31344506
Man United,Leicester,0.15311658,0.47610056,0.37078288
Man United,Liverpool,0.32357302,0.40527263,0.27115434
Man United,Man City,0.44783318,0.3561442,0.1960226
Man United,Newcastle,0.15460235,0.48015898,0.36523867
Man United,Southampton,0.13971718,0.46905613,0.39122668
Man United,Tottenham,0.21592404,0.4937772,0.29029876
Man United,Watford,0.12130402,0.421162,0.45753396
Man United,West Ham,0.14976132,0.48712623,0.36311248
Man United,Wolves,0.15872517,0.49129933,0.34997553
Newcastle,Arsenal,0.24128371,0.48171157,0.27700478
Newcastle,Aston Villa,0.15571985,0.50816727,0.3361129
Newcastle,Bournemouth,0.19360007,0.4147296,0.39167032
Newcastle,Brighton,0.1928899,0.39940995,0.40770018
Newcastle,Burnley,0.21039547,0.43809226,0.3515123
Newcastle,Chelsea,0.22609529,0.48578042,0.28812423
Newcastle,Crystal Palace,0.2567674,0.44581133,0.29742125
Newcastle,Everton,0.28053004,0.4528589,0.26661107
Newcastle,Leicester,0.22667259,0.46059355,0.3127339
Newcastle,Liverpool,0.45046964,0.3956173,0.15391305
Newcastle,Man City,0.5184458,0.3428806,0.13867366
Newcastle,Man United,0.26699525,0.4615954,0.27140942
Newcastle,Southampton,0.20296651,0.44367737,0.35335612
Newcastle,Tottenham,0.3073698,0.45105416,0.24157609
Newcastle,Watford,0.19875382,0.43913105,0.36211514
Newcastle,West Ham,0.21798497,0.46963388,0.3123811
Newcastle,Wolves,0.2455011,0.4454901,0.30900878
Southampton,Arsenal,0.2686396,0.46590525,0.26545522
Southampton,Aston Villa,0.14732763,0.5088431,0.34382924
Southampton,Bournemouth,0.22562084,0.42420453,0.35017467
Southampton,Brighton,0.21337473,0.41369346,0.37293184
Southampton,Burnley,0.24918333,0.4098053,0.3410114
Southampton,Chelsea,0.26413852,0.4485641,0.28729737
Southampton,Crystal Palace,0.27723742,0.45366877,0.2690938
Southampton,Everton,0.308262,0.44154593,0.25019208
Southampton,Leicester,0.25218797,0.4573213,0.29049072
Southampton,Liverpool,0.460244,0.3926227,0.14713326
Southampton,Man City,0.56352776,0.31330374,0.123168506
Southampton,Man United,0.29366633,0.43257046,0.27376318
Southampton,Newcastle,0.26465288,0.4274464,0.30790073
Southampton,Tottenham,0.308262,0.44154593,0.25019208
Southampton,Watford,0.23683977,0.4134666,0.34969366
Southampton,West Ham,0.25487053,0.4315185,0.31361094
Southampton,Wolves,0.2628984,0.44962284,0.28747883
Tottenham,Arsenal,0.15180835,0.44388866,0.404303
Tottenham,Aston Villa,0.11043076,0.51685643,0.3727128
Tottenham,Bournemouth,0.12057493,0.36429882,0.5151262
Tottenham,Brighton,0.12684777,0.3722654,0.5008868
Tottenham,Burnley,0.14972009,0.4189371,0.43134284
Tottenham,Chelsea,0.14617458,0.4476846,0.40614083
Tottenham,Crystal Palace,0.15486676,0.43519297,0.4099403
Tottenham,Everton,0.20075984,0.43081015,0.36843
Tottenham,Leicester,0.14613871,0.43335813,0.42050317
Tottenham,Liverpool,0.3483734,0.35436583,0.29726073
Tottenham,Man City,0.5151624,0.28475454,0.20008308
Tottenham,Man United,0.17568247,0.43071333,0.39360416
Tottenham,Newcastle,0.14613871,0.43335813,0.42050317
Tottenham,Southampton,0.14017205,0.43398252,0.42584538
Tottenham,Watford,0.12270096,0.37788156,0.4994175
Tottenham,West Ham,0.14679478,0.43798137,0.4152238
Tottenham,Wolves,0.15596849,0.4428334,0.4011981
Watford,Arsenal,0.27995005,0.44175738,0.27829254
Watford,Aston Villa,0.14732763,0.5088431,0.34382924
Watford,Bournemouth,0.23434307,0.40155837,0.3640986
Watford,Brighton,0.20437957,0.43311152,0.36250892
Watford,Burnley,0.24032854,0.43072885,0.3289426
Watford,Chelsea,0.25325984,0.47269756,0.27404264
Watford,Crystal Palace,0.28087044,0.4492986,0.26983094
Watford,Everton,0.3209028,0.43533012,0.24376708
Watford,Leicester,0.2520216,0.45472926,0.2932491
Watford,Liverpool,0.460244,0.3926227,0.14713326
Watford,Man City,0.56352776,0.31330374,0.123168506
Watford,Man United,0.30102482,0.42882782,0.27014732
Watford,Newcastle,0.25218797,0.4573213,0.29049072
Watford,Southampton,0.2419426,0.42237493,0.33568248
Watford,Tottenham,0.31645736,0.43837833,0.24516432
Watford,West Ham,0.24116522,0.45614675,0.3026881
Watford,Wolves,0.2628984,0.44962284,0.28747883
West Ham,Arsenal,0.25767398,0.4867582,0.25556788
West Ham,Aston Villa,0.14005294,0.5342705,0.32567656
West Ham,Bournemouth,0.2312404,0.43032983,0.33842972
West Ham,Brighton,0.22645739,0.42399326,0.34954938
West Ham,Burnley,0.23101564,0.44400182,0.32498255
West Ham,Chelsea,0.25320497,0.46940306,0.277392
West Ham,Crystal Palace,0.2670466,0.4692281,0.2637253
West Ham,Everton,0.3140912,0.4451136,0.24079518
West Ham,Leicester,0.24397975,0.4700805,0.28593972
West Ham,Liverpool,0.46264118,0.39916915,0.13818969
West Ham,Man City,0.5740848,0.31011897,0.115796216
West Ham,Man United,0.2768323,0.46727183,0.2558958
West Ham,Newcastle,0.2450322,0.46375915,0.29120862
West Ham,Southampton,0.2185533,0.46265027,0.3187964
West Ham,Tottenham,0.29913777,0.45583454,0.24502775
West Ham,Watford,0.21876672,0.447824,0.33340928
West Ham,Wolves,0.25142124,0.46601033,0.28256845
Wolves,Arsenal,0.22500408,0.45494273,0.32005322
Wolves,Aston Villa,0.13521846,0.53676367,0.32801783
Wolves,Bournemouth,0.17727807,0.38870823,0.43401363
Wolves,Brighton,0.17750116,0.38389826,0.43860057
Wolves,Burnley,0.20685056,0.42327297,0.36987647
Wolves,Chelsea,0.21483566,0.46747908,0.31768528
Wolves,Crystal Palace,0.23538926,0.44681785,0.3177929
Wolves,Everton,0.26076135,0.43933943,0.29989922
Wolves,Leicester,0.21708824,0.4518577,0.33105412
Wolves,Liverpool,0.42421427,0.3821881,0.19359761
Wolves,Man City,0.49583957,0.32482383,0.17933665
Wolves,Man United,0.23781303,0.4433044,0.31888255
Wolves,Newcastle,0.21519138,0.44843313,0.33637547
Wolves,Southampton,0.197652,0.4399311,0.3624169
Wolves,Tottenham,0.26282087,0.4422923,0.29488677
Wolves,Watford,0.18532975,0.4125044,0.40216583
Wolves,West Ham,0.20965351,0.44821376,0.34213275
